VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-02-01 00:00:43,2016-02-01 00:20:57,1,8.61,-73.87501525878906,40.77398681640625,1,N,-73.95557403564453,40.77669143676758,2,26.5,0.5,0.5,0.0,5.54,0.3,33.34
1,2016-02-01 00:00:44,2016-02-01 00:05:00,1,1.0,0.0,0.0,1,N,0.0,0.0,1,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2,2016-02-01 00:00:44,2016-02-01 00:10:46,1,3.21,-73.98686218261719,40.73931121826172,1,N,-73.9566879272461,40.7711067199707,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
2,2016-02-01 00:00:44,2016-02-01 00:04:52,2,0.94,-73.99165344238281,40.76478958129882,1,N,-73.98314666748048,40.775840759277344,1,5.0,0.5,0.5,0.94,0.0,0.3,7.24
1,2016-02-01 00:00:45,2016-02-01 00:05:47,1,1.8,-73.93618774414062,40.749603271484375,1,N,-73.90837097167967,40.76078414916992,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2,2016-02-01 00:00:45,2016-02-01 00:05:56,1,0.78,-73.96300506591797,40.775146484375,1,N,-73.9583511352539,40.76886367797852,1,5.5,0.5,0.5,1.5,0.0,0.3,8.3
2,2016-02-01 00:00:45,2016-02-01 00:09:47,2,2.76,-73.99076080322266,40.76110076904297,1,N,-73.97518920898438,40.79230117797852,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16
1,2016-02-01 00:00:49,2016-02-01 00:36:28,2,10.9,-73.78904724121092,40.6471061706543,1,N,-73.95624542236328,40.65679550170898,1,36.0,0.5,0.5,0.0,0.0,0.3,37.3
1,2016-02-01 00:00:50,2016-02-01 00:03:11,1,0.6,-73.97480010986328,40.750682830810554,1,N,-73.9679946899414,40.7532958984375,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
1,2016-02-01 00:00:50,2016-02-01 00:07:01,2,3.6,-73.78327941894531,40.64865112304688,1,N,-73.78243255615233,40.666465759277344,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
1,2016-02-01 00:00:50,2016-02-01 00:03:59,1,1.3,-73.95231628417967,40.78154754638672,1,N,-73.93952178955078,40.798561096191406,1,5.5,0.5,0.5,2.0,0.0,0.3,8.8
1,2016-02-01 00:00:50,2016-02-01 00:08:24,1,1.4,-73.98231506347656,40.762672424316406,1,N,-73.98595428466798,40.75075149536133,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2,2016-02-01 00:00:51,2016-02-01 00:16:52,2,6.02,-73.99720764160156,40.71924209594727,1,N,-73.90959930419923,40.70793914794922,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8
1,2016-02-01 00:00:53,2016-02-01 00:14:22,1,3.5,-73.99549102783203,40.72489929199219,1,N,-73.95331573486328,40.71877670288086,1,13.5,0.5,0.5,4.0,0.0,0.3,18.8
1,2016-02-01 00:00:54,2016-02-01 00:06:32,1,1.9,-73.9656753540039,40.760398864746094,1,N,-73.94622802734375,40.747871398925774,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
1,2016-02-01 00:00:55,2016-02-01 00:10:21,1,3.0,-74.00155639648438,40.730987548828125,1,N,-73.9855728149414,40.766387939453125,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15
1,2016-02-01 00:00:55,2016-02-01 00:07:26,1,0.8,-73.9617462158203,40.764278411865234,1,N,-73.97174835205078,40.7570915222168,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55
2,2016-02-01 00:00:55,2016-02-01 00:09:38,6,1.18,-74.00652313232422,40.73966979980469,1,N,-74.00489044189453,40.74087142944336,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2,2016-02-01 00:00:55,2016-02-01 00:09:45,1,2.14,-73.99005889892578,40.732471466064446,1,N,-73.99166107177734,40.755420684814446,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
1,2016-02-01 00:00:56,2016-02-01 00:23:41,3,5.9,-74.01204681396483,40.706668853759766,1,N,-73.95653533935547,40.732181549072266,1,20.5,0.5,0.5,4.35,0.0,0.3,26.15
1,2016-02-01 00:00:56,2016-02-01 00:21:13,1,7.6,-73.98490142822266,40.743614196777344,1,N,-73.9421615600586,40.82279586791992,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8
1,2016-02-01 00:00:58,2016-02-01 00:12:59,2,2.0,-74.00762939453125,40.74079513549805,1,N,-73.98087310791014,40.74506759643555,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55
1,2016-02-01 00:00:58,2016-02-01 00:24:50,2,11.4,-73.86339569091797,40.770057678222656,1,N,-74.00439453125,40.73408889770508,1,33.5,0.5,0.5,6.95,0.0,0.3,41.75
1,2016-02-01 00:00:59,2016-02-01 00:08:22,1,2.2,-73.96788024902342,40.75617599487305,1,N,-73.94560241699219,40.781932830810554,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
2,2016-02-01 00:00:59,2016-02-01 00:09:59,1,1.72,-74.0074920654297,40.740821838378906,1,N,-73.99485778808595,40.72501373291016,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
2,2016-02-01 00:00:59,2016-02-01 00:12:17,1,5.58,-73.77678680419923,40.645366668701165,1,N,-73.82113647460938,40.68419647216797,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3
2,2016-02-01 00:01:00,2016-02-01 00:16:35,1,8.23,-73.87299346923827,40.7740592956543,1,N,-73.97733306884764,40.751758575439446,2,24.0,0.5,0.5,0.0,5.54,0.3,30.84
2,2016-02-01 00:01:00,2016-02-01 00:06:35,1,1.13,-73.98596954345702,40.7553596496582,1,N,-73.98458862304686,40.76749038696289,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
1,2016-02-01 00:01:01,2016-02-01 00:17:40,2,3.7,-73.98118591308595,40.77902221679688,1,N,-73.95207214355469,40.81230163574219,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95
1,2016-02-01 00:01:02,2016-02-01 00:16:09,4,8.7,-73.78221893310547,40.64458847045898,4,N,-73.72240447998048,40.6162109375,2,29.5,0.5,0.5,0.0,0.0,0.3,30.8
1,2016-02-01 00:01:03,2016-02-01 00:17:07,1,6.8,-73.97161865234375,40.750526428222656,1,N,-73.9891357421875,40.684661865234375,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8
1,2016-02-01 00:01:03,2016-02-01 00:07:23,1,1.3,-73.98777770996092,40.74373626708984,1,N,-74.00640106201173,40.74378204345703,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
1,2016-02-01 00:01:04,2016-02-01 00:04:14,1,1.5,-73.97616577148438,40.74010848999024,1,N,-73.96211242675781,40.759578704833984,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
2,2016-02-01 00:01:04,2016-02-01 00:11:10,5,2.52,-73.98555755615233,40.72322082519531,1,N,-73.98450469970702,40.69565200805664,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16
2,2016-02-01 00:01:04,2016-02-01 00:17:12,2,8.2,-73.8744888305664,40.774028778076165,1,N,-73.98217010498048,40.748580932617195,1,23.5,0.5,0.5,5.0,5.54,0.3,35.34
2,2016-02-01 00:01:04,2016-02-01 00:24:35,1,5.38,-73.97550964355469,40.6815185546875,1,N,-74.03476715087889,40.63312911987305,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8
2,2016-02-01 00:01:05,2016-02-01 00:21:29,3,10.7,-73.87317657470702,40.77396011352539,1,N,-74.01435852050781,40.71646118164063,1,30.5,0.5,0.5,6.36,0.0,0.3,38.16
2,2016-02-01 00:01:06,2016-02-01 00:19:06,2,10.43,-73.8632583618164,40.7700080871582,1,N,-73.98284149169923,40.70248794555664,1,30.0,0.5,0.5,5.0,0.0,0.3,36.3
2,2016-02-01 00:01:06,2016-02-01 00:14:05,1,3.73,-73.97824859619139,40.684329986572266,1,N,-73.96859741210938,40.63936996459961,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8
1,2016-02-01 00:01:07,2016-02-01 00:11:07,2,1.5,-74.00387573242188,40.74211120605469,1,N,-73.98899078369139,40.758399963378906,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
2,2016-02-01 00:01:07,2016-02-01 00:12:56,1,3.01,-73.99225616455078,40.72493362426758,1,N,-73.96334075927734,40.758010864257805,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36
1,2016-02-01 00:01:08,2016-02-01 00:17:02,1,8.2,-73.87303924560547,40.77425384521485,1,N,-73.98709106445312,40.75233459472656,1,23.5,0.5,0.5,7.55,5.54,0.3,37.89
2,2016-02-01 00:01:08,2016-02-01 00:05:11,1,0.78,-73.99485778808595,40.724853515625,1,N,-73.98773956298828,40.73249435424805,1,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2016-02-01 00:01:08,2016-02-01 00:08:04,1,2.28,-73.96532440185547,40.76607131958008,1,N,-73.94101715087889,40.78832244873047,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
1,2016-02-01 00:01:09,2016-02-01 00:07:33,1,2.1,-73.95545959472656,40.76869201660156,1,N,-73.94070434570312,40.7942008972168,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2,2016-02-01 00:01:09,2016-02-01 00:02:58,2,0.33,-73.99951171875,40.73120880126953,1,N,-73.99562072753906,40.73068237304688,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
1,2016-02-01 00:01:11,2016-02-01 00:10:16,1,2.2,-73.97316741943358,40.67805099487305,1,N,-73.95429992675781,40.65243148803711,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95
1,2016-02-01 00:01:11,2016-02-01 00:22:58,1,6.1,-74.00904846191406,40.71085357666016,1,N,-73.9532699584961,40.77156066894531,1,20.0,0.5,0.5,3.0,0.0,0.3,24.3
2,2016-02-01 00:01:12,2016-02-01 00:07:19,1,2.36,-73.95938110351561,40.76305770874024,1,N,-73.97999572753906,40.739154815673835,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2,2016-02-01 00:01:12,2016-02-01 00:11:28,1,2.05,-74.00389862060547,40.723098754882805,1,N,-74.01397705078125,40.70732116699219,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
2,2016-02-19 20:49:48,2016-02-19 21:09:48,2,3.21,-73.97565460205078,40.74486541748047,1,N,-73.98619079589844,40.71875381469727,1,15.0,0.5,0.5,2.0,0.0,0.3,18.3
1,2016-02-19 20:49:49,2016-02-19 21:08:55,2,3.5,-73.98966979980467,40.730010986328125,1,N,-73.96817779541014,40.69570159912109,1,16.0,0.5,0.5,4.3,0.0,0.3,21.6
1,2016-02-19 20:49:49,2016-02-19 21:21:02,1,5.2,-74.00051116943358,40.720718383789055,1,N,-73.95639038085938,40.78392791748047,1,23.0,0.5,0.5,3.5,0.0,0.3,27.8
2,2016-02-19 20:49:49,2016-02-19 21:15:53,1,4.28,-73.99115753173827,40.73934173583984,1,N,-73.96846008300781,40.70833206176758,1,19.5,0.5,0.5,2.0,0.0,0.3,22.8
2,2016-02-19 20:49:49,2016-02-19 21:09:28,1,2.15,-73.97528076171875,40.73299407958984,1,N,-73.99964141845702,40.7272834777832,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8
2,2016-02-19 20:49:49,2016-02-19 21:20:54,3,18.66,-73.78960418701173,40.64672088623047,2,N,-73.9469451904297,40.78675079345703,1,52.0,0.0,0.5,6.0,5.54,0.3,64.34
2,2016-02-19 20:49:49,2016-02-19 21:03:01,1,1.67,-74.00292205810547,40.72801208496094,1,N,-73.97740936279298,40.72592926025391,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
2,2016-02-19 20:49:49,2016-02-19 21:15:54,1,14.76,-73.77680206298828,40.64508056640625,1,N,-73.91120147705078,40.60395050048828,1,40.5,0.5,0.5,0.0,0.0,0.3,41.8
2,2016-02-19 20:49:49,2016-02-19 20:54:53,5,0.71,-73.9998550415039,40.738475799560554,1,N,-74.0082778930664,40.736343383789055,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2016-02-19 20:49:49,2016-02-19 21:00:13,1,1.71,-73.98631286621094,40.76198196411133,1,N,-74.00047302246092,40.74601364135742,1,8.5,0.5,0.5,1.5,0.0,0.3,11.3
1,2016-02-19 20:49:50,2016-02-19 20:59:41,2,0.4,-73.98355865478516,40.75544357299805,1,N,-73.98558807373048,40.7595329284668,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
1,2016-02-19 20:49:50,2016-02-19 21:01:06,1,1.1,-73.9765625,40.73948287963867,1,N,-73.98776245117188,40.74976348876953,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2,2016-02-19 20:49:50,2016-02-19 21:00:45,1,2.92,-73.96824645996092,40.75990676879882,1,N,-73.94548797607422,40.7952880859375,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
2,2016-02-19 20:49:50,2016-02-19 20:55:10,1,1.04,-73.9913330078125,40.74502182006836,1,N,-73.97830200195312,40.749126434326165,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12
2,2016-02-19 20:49:50,2016-02-19 20:52:52,1,0.52,-73.97225952148438,40.763378143310554,1,N,-73.96643829345702,40.75865173339844,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2,2016-02-19 20:49:50,2016-02-19 20:58:02,1,1.64,-73.95953369140625,40.76440048217773,1,N,-73.97846221923827,40.777320861816406,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
2,2016-02-19 20:49:50,2016-02-19 21:05:02,1,3.92,-73.97108459472656,40.755386352539055,1,N,-73.96991729736328,40.79711151123047,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8
2,2016-02-19 20:49:50,2016-02-19 21:01:16,1,1.35,-73.97508239746092,40.7617416381836,1,N,-73.9924087524414,40.75852966308594,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
2,2016-02-19 20:49:50,2016-02-19 21:16:12,6,2.31,-73.98049163818358,40.7425193786621,1,N,-73.98780059814453,40.7175407409668,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3
1,2016-02-19 20:49:51,2016-02-19 20:59:57,2,1.1,-73.98741912841797,40.735885620117195,1,N,-74.00222778320312,40.734474182128906,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2,2016-02-19 20:49:51,2016-02-19 20:55:15,6,1.15,-73.99295043945312,40.74281311035156,1,N,-74.00535583496092,40.74114608764648,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12
2,2016-02-19 20:49:51,2016-02-19 21:04:29,1,3.65,-73.98117828369139,40.75320816040039,1,N,-73.9738998413086,40.79135894775391,1,13.5,0.5,0.5,1.7,0.0,0.3,16.5
2,2016-02-19 20:49:51,2016-02-19 21:02:35,1,2.17,-73.95697784423827,40.775020599365234,1,N,-73.95698547363281,40.77407455444336,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
2,2016-02-19 20:49:51,2016-02-19 21:16:00,1,11.23,-73.87297821044923,40.774120330810554,1,N,-73.98591613769531,40.77263259887695,1,33.5,0.5,0.5,8.07,5.54,0.3,48.41
1,2016-02-19 20:49:52,2016-02-19 21:22:52,1,17.5,-73.95736694335938,40.71299743652344,1,N,-73.77643585205078,40.64531707763672,1,48.5,0.0,0.5,12.32,0.0,0.3,61.62
1,2016-02-19 20:49:52,2016-02-19 21:06:03,2,4.5,-73.98902130126953,40.69196319580078,1,N,-73.95285034179686,40.7271842956543,1,16.5,0.5,0.5,0.0,0.0,0.3,17.8
1,2016-02-19 20:49:52,2016-02-19 20:50:00,1,1.0,-73.97365570068358,40.757373809814446,1,N,-73.97323608398438,40.75807189941406,3,2.5,0.5,0.5,0.0,0.0,0.3,3.8
1,2016-02-19 20:49:52,2016-02-19 21:11:41,1,3.7,-73.98643493652342,40.72244644165039,1,N,-73.97679901123048,40.76401519775391,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75
2,2016-02-19 20:49:52,2016-02-19 20:57:01,1,1.0,-73.9875717163086,40.733501434326165,1,N,-73.99276733398438,40.74303817749024,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2016-02-19 20:49:52,2016-02-19 20:58:33,6,2.34,-73.96402740478516,40.75667190551758,1,N,-73.94837951660156,40.78483963012695,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
2,2016-02-19 20:49:52,2016-02-19 21:10:15,1,9.17,-74.00994110107422,40.72089385986328,1,N,-73.95481872558594,40.7791748046875,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96
2,2016-02-19 20:49:52,2016-02-19 21:03:57,6,3.34,-74.00469207763672,40.73033905029297,1,N,-73.99092864990233,40.761016845703125,1,13.5,0.5,0.5,2.0,0.0,0.3,16.8
2,2016-02-19 20:49:52,2016-02-19 21:39:35,4,18.86,-73.78398132324217,40.648635864257805,2,N,-73.98731231689453,40.72195816040039,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
1,2016-02-19 20:49:53,2016-02-19 20:56:22,1,1.0,-73.97757720947266,40.754173278808594,1,N,-73.9908676147461,40.75042343139648,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
1,2016-02-19 20:49:53,2016-02-19 21:03:54,2,2.3,-73.99955749511719,40.7335205078125,1,N,-73.99002075195312,40.7613639831543,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35
2,2016-02-19 20:49:53,2016-02-19 20:54:56,1,1.08,-74.00702667236328,40.7188606262207,1,N,-74.01732635498048,40.70943069458008,1,5.5,0.5,0.5,1.5,0.0,0.3,8.3
2,2016-02-19 20:49:53,2016-02-19 20:58:01,2,1.12,-73.97959136962889,40.75238037109375,1,N,-73.99376678466798,40.75170516967773,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
2,2016-02-19 20:49:53,2016-02-19 20:56:04,2,1.98,-73.9724884033203,40.740478515625,1,N,-73.95917510986328,40.764209747314446,1,8.0,0.5,0.5,2.32,0.0,0.3,11.62
2,2016-02-19 20:49:53,2016-02-19 21:02:12,1,1.48,-73.98297119140625,40.76103210449219,1,N,-73.9745864868164,40.7475814819336,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
1,2016-02-19 20:49:54,2016-02-19 20:56:59,2,1.3,-73.96078491210938,40.765621185302734,1,N,-73.95113372802734,40.779205322265625,1,7.0,0.5,0.5,2.05,0.0,0.3,10.35
1,2016-02-19 20:49:54,2016-02-19 21:17:43,1,4.3,-73.96012115478516,40.77370071411133,1,Y,-74.0038833618164,40.729522705078125,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8
1,2016-02-19 20:49:55,2016-02-19 21:15:39,2,2.4,-73.96810913085938,40.75545883178711,1,N,-73.98355865478516,40.72775268554688,1,16.5,1.0,0.5,3.65,0.0,0.3,21.95
1,2016-02-19 20:49:55,2016-02-19 21:06:27,1,3.8,-74.00724792480467,40.728363037109375,1,N,-73.97166442871092,40.69197845458984,1,15.0,0.5,0.5,3.25,0.0,0.3,19.55
1,2016-02-19 20:49:55,2016-02-19 20:56:48,1,2.0,-73.99749755859375,40.721538543701165,1,N,-73.98711395263672,40.69762802124024,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2,2016-02-19 20:49:55,2016-02-19 21:17:40,5,7.41,-73.98065185546875,40.75366973876953,1,N,-73.99342346191406,40.69007110595703,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56
1,2016-02-19 20:49:56,2016-02-19 21:13:01,1,2.6,-73.99472045898438,40.75040054321289,1,N,-73.99372100830078,40.72446441650391,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8
1,2016-02-19 20:49:56,2016-02-19 21:07:07,1,1.6,-74.00495910644531,40.735397338867195,1,N,-73.99541473388672,40.71739196777344,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35
2,2016-02-19 20:49:56,2016-02-19 21:11:44,1,4.63,-73.98695373535155,40.7210807800293,1,N,-73.96566772460938,40.69195938110352,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16
2,2016-02-19 20:49:56,2016-02-19 21:10:45,1,5.75,-74.00202178955078,40.719551086425774,1,N,-73.95308685302734,40.74557876586913,1,20.5,0.5,0.5,5.45,0.0,0.3,27.25
2,2016-02-19 20:49:56,2016-02-19 21:03:41,5,2.02,-73.99324035644531,40.74750900268555,1,N,-73.99939727783203,40.73870086669922,1,10.5,0.5,0.5,3.54,0.0,0.3,15.34
2,2016-02-19 20:49:56,2016-02-19 21:06:20,6,7.19,-73.79006958007811,40.64673614501953,1,N,-73.85689544677734,40.69191360473633,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3
2,2016-02-19 20:49:56,2016-02-19 21:19:42,4,12.04,-73.77674102783203,40.645320892333984,1,N,-73.8831787109375,40.75197982788086,1,35.5,0.5,0.5,9.2,0.0,0.3,46.0
2,2016-02-19 20:49:56,2016-02-19 21:01:19,1,1.83,-73.97881317138672,40.78752136230469,1,N,-73.9504623413086,40.77555084228516,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
1,2016-02-19 20:49:57,2016-02-19 21:02:03,2,2.3,-74.0029754638672,40.760372161865234,1,N,-73.99144744873048,40.73820114135742,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
1,2016-02-19 20:49:57,2016-02-19 20:50:43,1,0.0,-73.86336517333984,40.76988220214844,2,N,-73.8634262084961,40.76987457275391,4,52.0,0.0,0.5,0.0,0.0,0.3,52.8
1,2016-02-19 20:49:57,2016-02-19 20:52:33,1,0.5,-73.95989227294923,40.76261901855469,1,N,-73.95773315429686,40.76929473876953,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35
1,2016-02-19 20:49:57,2016-02-19 21:03:46,1,2.7,-73.98504638671875,40.76079940795898,1,Y,-74.0077896118164,40.74089813232422,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95
1,2016-02-19 20:49:57,2016-02-19 20:58:53,1,2.2,-74.00416564941406,40.706912994384766,1,N,-73.99772644042967,40.69511413574219,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
1,2016-02-19 20:49:57,2016-02-19 21:31:20,1,18.3,-73.9970703125,40.71439743041992,2,N,-73.79065704345702,40.64439392089844,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
2,2016-02-19 20:49:57,2016-02-19 21:09:45,1,6.16,-73.96772003173827,40.755638122558594,1,N,-74.01667022705078,40.707969665527344,1,20.5,0.5,0.5,0.0,0.0,0.3,21.8
2,2016-02-19 20:49:57,2016-02-19 21:05:01,1,2.23,-74.00228881835938,40.72652053833008,1,N,-73.99137878417967,40.750099182128906,1,11.0,0.5,0.5,2.0,0.0,0.3,14.3
2,2016-02-19 20:49:57,2016-02-19 21:06:29,6,3.0,-73.9444808959961,40.79190826416016,1,N,-73.91580200195312,40.822620391845696,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8
2,2016-02-19 20:49:57,2016-02-19 21:07:52,5,6.52,-73.94889068603516,40.781768798828125,1,N,-73.85936737060547,40.82411956787109,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3
2,2016-02-19 20:49:57,2016-02-19 20:55:33,2,1.59,-73.98906707763672,40.74803924560546,1,N,-73.96994018554686,40.75331878662109,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
1,2016-02-19 20:49:58,2016-02-19 21:05:44,2,1.9,-73.96759033203125,40.76296615600586,1,N,-73.99068450927734,40.751014709472656,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
1,2016-02-19 20:49:58,2016-02-19 20:53:34,1,0.6,-73.9695053100586,40.76310729980469,1,N,-73.9759063720703,40.7548828125,1,4.5,0.5,0.5,1.7,0.0,0.3,7.5
1,2016-02-19 20:49:58,2016-02-19 20:55:30,1,0.8,-73.98508453369139,40.75507354736328,1,N,-73.97216033935547,40.75140380859375,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15
1,2016-02-19 20:49:58,2016-02-19 21:17:12,1,7.1,-73.96826934814453,40.80098342895508,1,N,-73.97747039794923,40.72323226928711,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3
2,2016-02-19 20:49:58,2016-02-19 21:00:16,1,2.38,-73.94844818115233,40.771381378173835,1,N,-73.93209075927734,40.79541015625,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56
2,2016-02-19 20:49:58,2016-02-19 20:57:30,2,1.54,-73.99337768554686,40.73662567138672,1,N,-74.00739288330078,40.72582626342773,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
1,2016-02-19 20:49:59,2016-02-19 21:12:41,1,6.5,-73.98853302001953,40.75702667236328,1,N,-74.01728057861328,40.70721054077149,1,22.5,0.5,0.5,4.75,0.0,0.3,28.55
1,2016-02-19 20:49:59,2016-02-19 20:50:54,1,0.3,-73.96487426757811,40.796573638916016,1,N,-73.96788787841797,40.792259216308594,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3
1,2016-02-19 20:49:59,2016-02-19 20:53:41,1,0.8,-73.97915649414062,40.76247024536133,1,N,-73.9777603149414,40.75342178344727,1,4.5,0.5,0.5,1.45,0.0,0.3,7.25
2,2016-02-19 20:49:59,2016-02-19 20:56:24,1,1.79,-73.95587158203125,40.78229141235352,1,N,-73.97625732421875,40.77595901489258,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
2,2016-02-19 20:49:59,2016-02-19 20:55:27,1,0.69,-73.96321868896483,40.77669525146485,1,N,-73.9574203491211,40.77080535888672,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
2,2016-02-19 20:49:59,2016-02-19 21:18:18,1,5.45,-73.99224090576173,40.71506881713867,1,N,-73.97994232177734,40.775390625,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96
2,2016-02-19 20:49:59,2016-02-19 20:59:53,1,1.69,-73.9623794555664,40.773773193359375,1,N,-73.95266723632812,40.77659606933594,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
1,2016-02-19 20:50:00,2016-02-19 21:00:51,1,0.5,-73.99607849121092,40.724910736083984,1,N,-73.9881591796875,40.725582122802734,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
1,2016-02-19 20:50:00,2016-02-19 21:19:34,1,3.6,-73.99708557128906,40.72055435180664,1,N,-73.9761962890625,40.763870239257805,1,19.5,0.5,0.5,4.15,0.0,0.3,24.95
2,2016-02-19 20:50:00,2016-02-19 21:11:05,1,4.98,-73.98992919921875,40.77594757080078,1,N,-74.0042266845703,40.71967315673828,1,18.5,0.5,0.5,2.0,0.0,0.3,21.8
2,2016-02-19 20:50:00,2016-02-19 20:55:14,1,1.0,-73.96468353271484,40.791786193847656,1,N,-73.94892120361328,40.78506088256836,1,6.0,0.5,0.5,2.19,0.0,0.3,9.49
2,2016-02-19 20:50:00,2016-02-19 20:51:40,5,0.64,-73.95562744140625,40.76824569702149,1,N,-73.9500274658203,40.77591323852539,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36
2,2016-02-19 20:50:00,2016-02-19 21:00:23,2,2.31,-73.98408508300781,40.73836135864258,1,N,-73.96209716796875,40.76535034179688,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56
1,2016-02-19 20:50:01,2016-02-19 20:59:47,1,0.7,-73.98745727539062,40.72883605957031,1,N,-73.97721099853516,40.72209930419922,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2,2016-02-19 20:50:01,2016-02-19 21:08:02,1,2.86,-73.97991943359375,40.734954833984375,1,N,-73.98405456542967,40.7638053894043,1,14.0,0.5,0.5,2.0,0.0,0.3,17.3
2,2016-02-19 20:50:01,2016-02-19 21:00:55,1,1.77,-73.9891128540039,40.736621856689446,1,N,-73.99109649658203,40.75532913208008,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
